,K,S,q,r,sigma,t,price
329,52.0,91.1,0.0,0.0559,0.26544998329566,0.5,0.0029735626833026383
330,52.0,91.1,0.0,0.0559,0.26544998329566,0.75,0.02106176319429262
331,52.0,91.1,0.0,0.0559,0.26544998329566,1.0,0.06038402057278449
332,52.0,91.1,0.0,0.0559,0.3874180606791659,0.25,0.005664089350066572
333,52.0,91.1,0.0,0.0559,0.3874180606791659,0.5,0.10420311728074991
334,52.0,91.1,0.0,0.0559,0.3874180606791659,0.75,0.3224679679214092
335,52.0,91.1,0.0,0.0559,0.3874180606791659,1.0,0.6062737120600848
336,52.0,91.1,0.0,0.0559,0.7066863283197075,0.25,0.5211804122401749
337,52.0,91.1,0.0,0.0559,0.7066863283197075,0.5,1.948988648543744
338,52.0,91.1,0.0,0.0559,0.7066863283197075,0.75,3.4351611307393015
339,52.0,91.1,0.0,0.0559,0.7066863283197075,1.0,4.808921880006602
340,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,0.25,0.0
341,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,0.5,3.868100983060216e-214
342,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,0.75,1.4282830306852087e-155
343,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,1.0,1.3264453902499671e-126
344,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,0.25,3.7278404564868133e-13
345,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,0.5,1.0091245548577437e-07
346,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,0.75,7.590362217140484e-06
347,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,1.0,6.926789723116614e-05
348,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,0.25,9.534814594880738e-06
349,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,0.5,0.0019031135464198546
350,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,0.75,0.012950569811765407
351,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,1.0,0.035769326817904984
352,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,0.25,0.004608089060607003
353,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,0.5,0.08202173003621607
354,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,0.75,0.246551003771515
355,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,1.0,0.4513509688357666
356,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,0.25,0.48102362426227563
357,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,0.5,1.7603721469839857
358,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,0.75,3.0453893200396145
359,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,1.0,4.191314273822634
360,52.0,91.1,0.0,0.1441,0.02776319114275506,0.25,0.0
361,52.0,91.1,0.0,0.1441,0.02776319114275506,0.5,1.268470884959351e-229
362,52.0,91.1,0.0,0.1441,0.02776319114275506,0.75,7.886434367222085e-172
363,52.0,91.1,0.0,0.1441,0.02776319114275506,1.0,1.2366025772209687e-143
364,52.0,91.1,0.0,0.1441,0.16424854217092363,0.25,1.3613262077518065e-13
365,52.0,91.1,0.0,0.1441,0.16424854217092363,0.5,3.385181338842185e-08
366,52.0,91.1,0.0,0.1441,0.16424854217092363,0.75,2.348511402400343e-06
367,52.0,91.1,0.0,0.1441,0.16424854217092363,1.0,1.9827292000182102e-05
368,52.0,91.1,0.0,0.1441,0.26544998329566,0.25,6.336907208505004e-06
369,52.0,91.1,0.0,0.1441,0.26544998329566,0.5,0.001203124888546385
370,52.0,91.1,0.0,0.1441,0.26544998329566,0.75,0.007821218335288026
371,52.0,91.1,0.0,0.1441,0.26544998329566,1.0,0.02069544028804546
372,52.0,91.1,0.0,0.1441,0.3874180606791659,0.25,0.003738279436677863
373,52.0,91.1,0.0,0.1441,0.3874180606791659,0.5,0.06421312175615582
374,52.0,91.1,0.0,0.1441,0.3874180606791659,0.75,0.18702672838596615
375,52.0,91.1,0.0,0.1441,0.3874180606791659,1.0,0.33257434474632314
376,52.0,91.1,0.0,0.1441,0.7066863283197075,0.25,0.4436193378018983
377,52.0,91.1,0.0,0.1441,0.7066863283197075,0.5,1.5877068906210139
378,52.0,91.1,0.0,0.1441,0.7066863283197075,0.75,2.6941706335613835
379,52.0,91.1,0.0,0.1441,0.7066863283197075,1.0,3.643019623047256
380,52.0,91.1,0.0,0.1882,0.02776319114275506,0.25,0.0
381,52.0,91.1,0.0,0.1882,0.02776319114275506,0.5,1.1809196539010352e-245
382,52.0,91.1,0.0,0.1882,0.02776319114275506,0.75,6.595016533265647e-189
383,52.0,91.1,0.0,0.1882,0.02776319114275506,1.0,9.318645193814882e-162
384,52.0,91.1,0.0,0.1882,0.16424854217092363,0.25,4.885341629600781e-14
385,52.0,91.1,0.0,0.1882,0.16424854217092363,0.5,1.0974566826237013e-08
386,52.0,91.1,0.0,0.1882,0.16424854217092363,0.75,6.908590476943125e-07
387,52.0,91.1,0.0,0.1882,0.16424854217092363,1.0,5.309402567603362e-06
388,52.0,91.1,0.0,0.1882,0.26544998329566,0.25,4.1846261394078385e-06
389,52.0,91.1,0.0,0.1882,0.26544998329566,0.5,0.0007512546378628675
390,52.0,91.1,0.0,0.1882,0.26544998329566,0.75,0.004638593135725838
391,52.0,91.1,0.0,0.1882,0.26544998329566,1.0,0.01169227895601376
392,52.0,91.1,0.0,0.1882,0.3874180606791659,0.25,0.0030239818207424486
393,52.0,91.1,0.0,0.1882,0.3874180606791659,0.5,0.04999770952568149
394,52.0,91.1,0.0,0.1882,0.3874180606791659,0.75,0.14074867461913237
395,52.0,91.1,0.0,0.1882,0.3874180606791659,1.0,0.24251356592208978
396,52.0,91.1,0.0,0.1882,0.7066863283197075,0.25,0.4088077082164562
397,52.0,91.1,0.0,0.1882,0.7066863283197075,0.5,1.4298899349314873
398,52.0,91.1,0.0,0.1882,0.7066863283197075,0.75,2.37840279776804
399,52.0,91.1,0.0,0.1882,0.7066863283197075,1.0,3.1576765718159643
400,52.0,91.1,0.0,0.0118,0.02776319114275506,0.25,0.0
401,52.0,91.1,0.0,0.0118,0.02776319114275506,0.5,8.236022492148069e-185
402,52.0,91.1,0.0,0.0118,0.02776319114275506,0.75,1.6308439965706815e-125
403,52.0,91.1,0.0,0.0118,0.02776319114275506,1.0,8.096218472940976e-96
404,52.0,91.1,0.0,0.0118,0.16424854217092363,0.25,2.6531683930372544e-12
405,52.0,91.1,0.0,0.0118,0.16424854217092363,0.5,8.097813524970525e-07
406,52.0,91.1,0.0,0.0118,0.16424854217092363,0.75,6.821745577041577e-05
407,52.0,91.1,0.0,0.0118,0.16424854217092363,1.0,0.0006936632309827813
408,52.0,91.1,0.0,0.0118,0.26544998329566,0.25,2.117620435327387e-05
409,52.0,91.1,0.0,0.0118,0.26544998329566,0.5,0.0045896283430898865
410,52.0,91.1,0.0,0.0118,0.26544998329566,0.75,0.03364820168928101
411,52.0,91.1,0.0,0.0118,0.26544998329566,1.0,0.09959397078991007
412,52.0,91.1,0.0,0.0118,0.3874180606791659,0.25,0.0069422967294891485
413,52.0,91.1,0.0,0.0118,0.3874180606791659,0.5,0.13167246029005372
414,52.0,91.1,0.0,0.0118,0.3874180606791659,0.75,0.41848292425866696
415,52.0,91.1,0.0,0.0118,0.3874180606791659,1.0,0.806140734828062
416,52.0,91.1,0.0,0.0118,0.7066863283197075,0.25,0.5642566975449084
417,52.0,91.1,0.0,0.0118,0.7066863283197075,0.5,2.1547113836868963
418,52.0,91.1,0.0,0.0118,0.7066863283197075,0.75,3.866755642313151
419,52.0,91.1,0.0,0.0118,0.7066863283197075,1.0,5.5026047730930845
420,52.0,91.1,0.0,0.0559,0.02776319114275506,0.25,0.0
421,52.0,91.1,0.0,0.0559,0.02776319114275506,0.5,3.3492573135073224e-199
422,52.0,91.1,0.0,0.0559,0.02776319114275506,0.75,3.919571288605269e-140
423,52.0,91.1,0.0,0.0559,0.02776319114275506,1.0,1.1512980499298593e-110
424,52.0,91.1,0.0,0.0559,0.16424854217092363,0.25,1.003202509661885e-12
425,52.0,91.1,0.0,0.0559,0.16424854217092363,0.5,2.9075222753883515e-07
426,52.0,91.1,0.0,0.0559,0.16424854217092363,0.75,2.3330231590658867e-05
427,52.0,91.1,0.0,0.0559,0.16424854217092363,1.0,0.00022650394785982998
428,52.0,91.1,0.0,0.0559,0.26544998329566,0.25,1.4254998372114351e-05
429,52.0,91.1,0.0,0.0559,0.26544998329566,0.5,0.0029735626833026383
430,52.0,91.1,0.0,0.0559,0.26544998329566,0.75,0.02106176319429262
431,52.0,91.1,0.0,0.0559,0.26544998329566,1.0,0.06038402057278449
432,52.0,91.1,0.0,0.0559,0.3874180606791659,0.25,0.005664089350066572
433,52.0,91.1,0.0,0.0559,0.3874180606791659,0.5,0.10420311728074991
434,52.0,91.1,0.0,0.0559,0.3874180606791659,0.75,0.3224679679214092
435,52.0,91.1,0.0,0.0559,0.3874180606791659,1.0,0.6062737120600848
436,52.0,91.1,0.0,0.0559,0.7066863283197075,0.25,0.5211804122401749
437,52.0,91.1,0.0,0.0559,0.7066863283197075,0.5,1.948988648543744
438,52.0,91.1,0.0,0.0559,0.7066863283197075,0.75,3.4351611307393015
439,52.0,91.1,0.0,0.0559,0.7066863283197075,1.0,4.808921880006602
440,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,0.25,0.0
441,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,0.5,3.868100983060216e-214
442,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,0.75,1.4282830306852087e-155
443,52.0,91.1,0.0,0.09999999999999999,0.02776319114275506,1.0,1.3264453902499671e-126
444,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,0.25,3.7278404564868133e-13
445,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,0.5,1.0091245548577437e-07
446,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,0.75,7.590362217140484e-06
447,52.0,91.1,0.0,0.09999999999999999,0.16424854217092363,1.0,6.926789723116614e-05
448,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,0.25,9.534814594880738e-06
449,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,0.5,0.0019031135464198546
450,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,0.75,0.012950569811765407
451,52.0,91.1,0.0,0.09999999999999999,0.26544998329566,1.0,0.035769326817904984
452,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,0.25,0.004608089060607003
453,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,0.5,0.08202173003621607
454,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,0.75,0.246551003771515
455,52.0,91.1,0.0,0.09999999999999999,0.3874180606791659,1.0,0.4513509688357666
456,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,0.25,0.48102362426227563
457,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,0.5,1.7603721469839857
458,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,0.75,3.0453893200396145
459,52.0,91.1,0.0,0.09999999999999999,0.7066863283197075,1.0,4.191314273822634
460,52.0,91.1,0.0,0.1441,0.02776319114275506,0.25,0.0
461,52.0,91.1,0.0,0.1441,0.02776319114275506,0.5,1.268470884959351e-229
462,52.0,91.1,0.0,0.1441,0.02776319114275506,0.75,7.886434367222085e-172
463,52.0,91.1,0.0,0.1441,0.02776319114275506,1.0,1.2366025772209687e-143
464,52.0,91.1,0.0,0.1441,0.16424854217092363,0.25,1.3613262077518065e-13
465,52.0,91.1,0.0,0.1441,0.16424854217092363,0.5,3.385181338842185e-08
466,52.0,91.1,0.0,0.1441,0.16424854217092363,0.75,2.348511402400343e-06
467,52.0,91.1,0.0,0.1441,0.16424854217092363,1.0,1.9827292000182102e-05
468,52.0,91.1,0.0,0.1441,0.26544998329566,0.25,6.336907208505004e-06
469,52.0,91.1,0.0,0.1441,0.26544998329566,0.5,0.001203124888546385
470,52.0,91.1,0.0,0.1441,0.26544998329566,0.75,0.007821218335288026
471,52.0,91.1,0.0,0.1441,0.26544998329566,1.0,0.02069544028804546
472,52.0,91.1,0.0,0.1441,0.3874180606791659,0.25,0.003738279436677863
473,52.0,91.1,0.0,0.1441,0.3874180606791659,0.5,0.06421312175615582
474,52.0,91.1,0.0,0.1441,0.3874180606791659,0.75,0.18702672838596615
475,52.0,91.1,0.0,0.1441,0.3874180606791659,1.0,0.33257434474632314
476,52.0,91.1,0.0,0.1441,0.7066863283197075,0.25,0.4436193378018983
477,52.0,91.1,0.0,0.1441,0.7066863283197075,0.5,1.5877068906210139
478,52.0,91.1,0.0,0.1441,0.7066863283197075,0.75,2.6941706335613835
479,52.0,91.1,0.0,0.1441,0.7066863283197075,1.0,3.643019623047256
480,52.0,91.1,0.0,0.1882,0.02776319114275506,0.25,0.0
481,52.0,91.1,0.0,0.1882,0.02776319114275506,0.5,1.1809196539010352e-245
482,52.0,91.1,0.0,0.1882,0.02776319114275506,0.75,6.595016533265647e-189
483,52.0,91.1,0.0,0.1882,0.02776319114275506,1.0,9.318645193814882e-162
484,52.0,91.1,0.0,0.1882,0.16424854217092363,0.25,4.885341629600781e-14
485,52.0,91.1,0.0,0.1882,0.16424854217092363,0.5,1.0974566826237013e-08
486,52.0,91.1,0.0,0.1882,0.16424854217092363,0.75,6.908590476943125e-07
487,52.0,91.1,0.0,0.1882,0.16424854217092363,1.0,5.309402567603362e-06
488,52.0,91.1,0.0,0.1882,0.26544998329566,0.25,4.1846261394078385e-06
489,52.0,91.1,0.0,0.1882,0.26544998329566,0.5,0.0007512546378628675
490,52.0,91.1,0.0,0.1882,0.26544998329566,0.75,0.004638593135725838
491,52.0,91.1,0.0,0.1882,0.26544998329566,1.0,0.01169227895601376
492,52.0,91.1,0.0,0.1882,0.3874180606791659,0.25,0.0030239818207424486
493,52.0,91.1,0.0,0.1882,0.3874180606791659,0.5,0.04999770952568149
494,52.0,91.1,0.0,0.1882,0.3874180606791659,0.75,0.14074867461913237
495,52.0,91.1,0.0,0.1882,0.3874180606791659,1.0,0.24251356592208978
496,52.0,91.1,0.0,0.1882,0.7066863283197075,0.25,0.4088077082164562
497,52.0,91.1,0.0,0.1882,0.7066863283197075,0.5,1.4298899349314873
498,52.0,91.1,0.0,0.1882,0.7066863283197075,0.75,2.37840279776804
499,52.0,91.1,0.0,0.1882,0.7066863283197075,1.0,3.1576765718159643
500,52.0,118.05,0.0,0.0118,0.02776319114275506,0.25,0.0
501,52.0,118.05,0.0,0.0118,0.02776319114275506,0.5,0.0
502,52.0,118.05,0.0,0.0118,0.02776319114275506,0.75,6.777277740674583e-262
503,52.0,118.05,0.0,0.0118,0.02776319114275506,1.0,1.3373351039067723e-198
504,52.0,118.05,0.0,0.0118,0.16424854217092363,0.25,3.947075524737812e-24
505,52.0,118.05,0.0,0.0118,0.16424854217092363,0.5,7.124649299806048e-13
506,52.0,118.05,0.0,0.0118,0.16424854217092363,0.75,5.113027832341319e-09
507,52.0,118.05,0.0,0.0118,0.16424854217092363,1.0,4.842471213696044e-07
508,52.0,118.05,0.0,0.0118,0.26544998329566,0.25,4.5174394380277474e-10
509,52.0,118.05,0.0,0.0118,0.26544998329566,0.5,1.6513675646263112e-05
510,52.0,118.05,0.0,0.0118,0.26544998329566,0.75,0.0006834682107726522
511,52.0,118.05,0.0,0.0118,0.26544998329566,1.0,0.004862668493973164
512,52.0,118.05,0.0,0.0118,0.3874180606791659,0.25,3.496681375263305e-05
513,52.0,118.05,0.0,0.0118,0.3874180606791659,0.5,0.00771078447528158
514,52.0,118.05,0.0,0.0118,0.3874180606791659,0.75,0.05687251343137376
515,52.0,118.05,0.0,0.0118,0.3874180606791659,1.0,0.16886038349604382
516,52.0,118.05,0.0,0.0118,0.7066863283197075,0.25,0.0918581854627011
517,52.0,118.05,0.0,0.0118,0.7066863283197075,0.5,0.7823633128675395
518,52.0,118.05,0.0,0.0118,0.7066863283197075,0.75,1.8728297251818466
519,52.0,118.05,0.0,0.0118,0.7066863283197075,1.0,3.105284133135019
520,52.0,118.05,0.0,0.0559,0.02776319114275506,0.25,0.0
521,52.0,118.05,0.0,0.0559,0.02776319114275506,0.5,0.0
522,52.0,118.05,0.0,0.0559,0.02776319114275506,0.75,6.130460830697698e-283
523,52.0,118.05,0.0,0.0559,0.02776319114275506,1.0,7.230776501623277e-220
524,52.0,118.05,0.0,0.0559,0.16424854217092363,0.25,9.875966536261218e-25
525,52.0,118.05,0.0,0.0559,0.16424854217092363,0.5,1.7068263041472811e-13
526,52.0,118.05,0.0,0.0559,0.16424854217092363,0.75,1.1745214054160486e-09
527,52.0,118.05,0.0,0.0559,0.16424854217092363,1.0,1.0679393789422273e-07
528,52.0,118.05,0.0,0.0559,0.26544998329566,0.25,2.60948265045975e-10
529,52.0,118.05,0.0,0.0559,0.26544998329566,0.5,9.232904045755207e-06
530,52.0,118.05,0.0,0.0559,0.26544998329566,0.75,0.0003706603851135976
531,52.0,118.05,0.0,0.0559,0.26544998329566,1.0,0.002562122320008918
532,52.0,118.05,0.0,0.0559,0.3874180606791659,0.25,2.6632486075413916e-05
533,52.0,118.05,0.0,0.0559,0.3874180606791659,0.5,0.00571651543128101
534,52.0,118.05,0.0,0.0559,0.3874180606791659,0.75,0.04114482552933712
535,52.0,118.05,0.0,0.0559,0.3874180606791659,1.0,0.11941794462365646
536,52.0,118.05,0.0,0.0559,0.7066863283197075,0.25,0.08327450174457336
537,52.0,118.05,0.0,0.0559,0.7066863283197075,0.5,0.6953893171691644
538,52.0,118.05,0.0,0.0559,0.7066863283197075,0.75,1.6360134680452414
539,52.0,118.05,0.0,0.0559,0.7066863283197075,1.0,2.6697266221428086
540,52.0,118.05,0.0,0.09999999999999999,0.02776319114275506,0.25,0.0
541,52.0,118.05,0.0,0.09999999999999999,0.02776319114275506,0.5,0.0
542,52.0,118.05,0.0,0.09999999999999999,0.02776319114275506,0.75,8.382404927765866e-305
543,52.0,118.05,0.0,0.09999999999999999,0.02776319114275506,1.0,3.1516413449353233e-242
544,52.0,118.05,0.0,0.09999999999999999,0.16424854217092363,0.25,2.4277091728007978e-25
545,52.0,118.05,0.0,0.09999999999999999,0.16424854217092363,0.5,3.9488160514216647e-14
546,52.0,118.05,0.0,0.09999999999999999,0.16424854217092363,0.75,2.5621364360411575e-10
547,52.0,118.05,0.0,0.09999999999999999,0.16424854217092363,1.0,2.199989687682593e-08
548,52.0,118.05,0.0,0.09999999999999999,0.26544998329566,0.25,1.4974238642238645e-10
549,52.0,118.05,0.0,0.09999999999999999,0.26544998329566,0.5,5.096343639089025e-06
550,52.0,118.05,0.0,0.09999999999999999,0.26544998329566,0.75,0.0001972696915549839
551,52.0,118.05,0.0,0.09999999999999999,0.26544998329566,1.0,0.0013171084408631004
552,52.0,118.05,0.0,0.09999999999999999,0.3874180606791659,0.25,2.0223950500077232e-05
553,52.0,118.05,0.0,0.09999999999999999,0.3874180606791659,0.5,0.004213819087457893
554,52.0,118.05,0.0,0.09999999999999999,0.3874180606791659,0.75,0.02951949698637166
555,52.0,118.05,0.0,0.09999999999999999,0.3874180606791659,1.0,0.0835402761483813
556,52.0,118.05,0.0,0.09999999999999999,0.7066863283197075,0.25,0.07543086049112886
557,52.0,118.05,0.0,0.09999999999999999,0.7066863283197075,0.5,0.6171307571286561
558,52.0,118.05,0.0,0.09999999999999999,0.7066863283197075,0.75,1.42596136108612
559,52.0,118.05,0.0,0.09999999999999999,0.7066863283197075,1.0,2.28863595934903
560,52.0,118.05,0.0,0.1441,0.02776319114275506,0.25,0.0
561,52.0,118.05,0.0,0.1441,0.02776319114275506,0.5,0.0
562,52.0,118.05,0.0,0.1441,0.02776319114275506,0.75,0.0
563,52.0,118.05,0.0,0.1441,0.02776319114275506,1.0,1.1068600000319329e-265
564,52.0,118.05,0.0,0.1441,0.16424854217092363,0.25,5.863045018816733e-26
565,52.0,118.05,0.0,0.1441,0.16424854217092363,0.5,8.82214417901774e-15
566,52.0,118.05,0.0,0.1441,0.16424854217092363,0.75,5.306881339621914e-11
567,52.0,118.05,0.0,0.1441,0.16424854217092363,1.0,4.232155561832924e-09
568,52.0,118.05,0.0,0.1441,0.26544998329566,0.25,8.536122663739706e-11
569,52.0,118.05,0.0,0.1441,0.26544998329566,0.5,2.7770861239212633e-06
570,52.0,118.05,0.0,0.1441,0.26544998329566,0.75,0.00010302214249636185
571,52.0,118.05,0.0,0.1441,0.26544998329566,1.0,0.0006604851282577403
572,52.0,118.05,0.0,0.1441,0.3874180606791659,0.25,1.531147205111594e-05
573,52.0,118.05,0.0,0.1441,0.3874180606791659,0.5,0.0030883196861491665
574,52.0,118.05,0.0,0.1441,0.3874180606791659,0.75,0.02100197606090196
575,52.0,118.05,0.0,0.1441,0.3874180606791659,1.0,0.05780488814899933
576,52.0,118.05,0.0,0.1441,0.7066863283197075,0.25,0.06826971326486697
577,52.0,118.05,0.0,0.1441,0.7066863283197075,0.5,0.5468304099423638
578,52.0,118.05,0.0,0.1441,0.7066863283197075,0.75,1.240091639271849
579,52.0,118.05,0.0,0.1441,0.7066863283197075,1.0,1.9562260210338254
580,52.0,118.05,0.0,0.1882,0.02776319114275506,0.25,0.0
581,52.0,118.05,0.0,0.1882,0.02776319114275506,0.5,0.0
582,52.0,118.05,0.0,0.1882,0.02776319114275506,0.75,0.0
583,52.0,118.05,0.0,0.1882,0.02776319114275506,1.0,3.1309529454720726e-290
584,52.0,118.05,0.0,0.1882,0.16424854217092363,0.25,1.3910927233207854e-26
585,52.0,118.05,0.0,0.1882,0.16424854217092363,0.5,1.9032259846886913e-15
586,52.0,118.05,0.0,0.1882,0.16424854217092363,0.75,1.0435537163311603e-11
587,52.0,118.05,0.0,0.1882,0.16424854217092363,1.0,7.60072410063739e-10
588,52.0,118.05,0.0,0.1882,0.26544998329566,0.25,4.833920306156679e-11
589,52.0,118.05,0.0,0.1882,0.26544998329566,0.5,1.493879222460501e-06
590,52.0,118.05,0.0,0.1882,0.26544998329566,0.75,5.278968970172709e-05
591,52.0,118.05,0.0,0.1882,0.26544998329566,1.0,0.00032303803382515084
592,52.0,118.05,0.0,0.1882,0.3874180606791659,0.25,1.1557466569700274e-05
593,52.0,118.05,0.0,0.1882,0.3874180606791659,0.5,0.002250406745737218
594,52.0,118.05,0.0,0.1882,0.3874180606791659,0.75,0.014816531007150283
595,52.0,118.05,0.0,0.1882,0.3874180606791659,1.0,0.039558132832764645
596,52.0,118.05,0.0,0.1882,0.7066863283197075,0.25,0.06173739000268469
597,52.0,118.05,0.0,0.1882,0.7066863283197075,0.5,0.48378359487968325
598,52.0,118.05,0.0,0.1882,0.7066863283197075,0.75,1.0760141035150934
599,52.0,118.05,0.0,0.1882,0.7066863283197075,1.0,1.6671781314882224
600,52.0,118.05,0.0,0.0118,0.02776319114275506,0.25,0.0
601,52.0,118.05,0.0,0.0118,0.02776319114275506,0.5,0.0
602,52.0,118.05,0.0,0.0118,0.02776319114275506,0.75,6.777277740674583e-262
603,52.0,118.05,0.0,0.0118,0.02776319114275506,1.0,1.3373351039067723e-198
604,52.0,118.05,0.0,0.0118,0.16424854217092363,0.25,3.947075524737812e-24
605,52.0,118.05,0.0,0.0118,0.16424854217092363,0.5,7.124649299806048e-13
606,52.0,118.05,0.0,0.0118,0.16424854217092363,0.75,5.113027832341319e-09
607,52.0,118.05,0.0,0.0118,0.16424854217092363,1.0,4.842471213696044e-07
608,52.0,118.05,0.0,0.0118,0.26544998329566,0.25,4.5174394380277474e-10
609,52.0,118.05,0.0,0.0118,0.26544998329566,0.5,1.6513675646263112e-05
610,52.0,118.05,0.0,0.0118,0.26544998329566,0.75,0.0006834682107726522
611,52.0,118.05,0.0,0.0118,0.26544998329566,1.0,0.004862668493973164
612,52.0,118.05,0.0,0.0118,0.3874180606791659,0.25,3.496681375263305e-05
613,52.0,118.05,0.0,0.0118,0.3874180606791659,0.5,0.00771078447528158
614,52.0,118.05,0.0,0.0118,0.3874180606791659,0.75,0.05687251343137376
615,52.0,118.05,0.0,0.0118,0.3874180606791659,1.0,0.16886038349604382
616,52.0,118.05,0.0,0.0118,0.7066863283197075,0.25,0.0918581854627011
617,52.0,118.05,0.0,0.0118,0.7066863283197075,0.5,0.7823633128675395
618,52.0,118.05,0.0,0.0118,0.7066863283197075,0.75,1.8728297251818466
619,52.0,118.05,0.0,0.0118,0.7066863283197075,1.0,3.105284133135019
620,52.0,118.05,0.0,0.0559,0.02776319114275506,0.25,0.0
621,52.0,118.05,0.0,0.0559,0.02776319114275506,0.5,0.0
622,52.0,118.05,0.0,0.0559,0.02776319114275506,0.75,6.130460830697698e-283
623,52.0,118.05,0.0,0.0559,0.02776319114275506,1.0,7.230776501623277e-220
624,52.0,118.05,0.0,0.0559,0.16424854217092363,0.25,9.875966536261218e-25
625,52.0,118.05,0.0,0.0559,0.16424854217092363,0.5,1.7068263041472811e-13
626,52.0,118.05,0.0,0.0559,0.16424854217092363,0.75,1.1745214054160486e-09
627,52.0,118.05,0.0,0.0559,0.16424854217092363,1.0,1.0679393789422273e-07
628,52.0,118.05,0.0,0.0559,0.26544998329566,0.25,2.60948265045975e-10
629,52.0,118.05,0.0,0.0559,0.26544998329566,0.5,9.232904045755207e-06
630,52.0,118.05,0.0,0.0559,0.26544998329566,0.75,0.0003706603851135976
631,52.0,118.05,0.0,0.0559,0.26544998329566,1.0,0.002562122320008918
